path	classification	rationale
frontend/components/chat/ChatTableView.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/CreateAgentModal.tsx	TRINYX_ADAPTATION_ALREADY_COMPATIBLE	Upstream v0.2.14 behavior composes with existing Trinyx edition controls
frontend/components/chat/FileVisualizeCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/ImageGenerationVisualizeCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/InterfacePreviewBlock.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/WorkflowPreviewBlock.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/AgentBrowseLivePreview.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/ApplicationCarousel.entryInterface.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/ApplicationCarousel.previewMode.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/ApplicationTabContent.sound.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/ApplicationVisualizeCard.noInstall.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/ApplicationVisualizeCard.tabId.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/ChatHeader.dockButtons.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/ChatHeader.interfaceControls.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/CreateAgentModal.delete.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/WorkflowPreviewBlock.sidePanel.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/mediaCard.autoOpenGuard.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/__tests__/previewCard.collapsedPanel.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/AddRowForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/DataTableGrid.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/__tests__/AssetCell.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/__tests__/mediaColumnDisplay.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/cells/AssetCell.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/cells/FileCell.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/cells/ImageCell.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/cells/index.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/hooks/useSortingAndFiltering.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/hooks/useTableExport.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/modals/AddColumnModal.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/modals/EditColumnModal.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/utils/__tests__/editValueRoundTrip.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/utils/dataTableUtils.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/data-table/visualHelpers.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/FileBrowser.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/FileCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/FilesExplorerBody.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/FolderCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FileBrowser.folders.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FileBrowser.generateEntryPoint.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FileBrowser.generationHistory.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FileBrowser.mobileHeaderActions.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FileBrowser.navigation.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FileBrowser.viewerReadOnly.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FileCard.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FilesExplorerBody.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/files/__tests__/FolderCard.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/ApplicationFolderFace.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/DraggableResourceCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/FolderDragContext.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/InterfaceFolderFace.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/ResourceFolderTile.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/__tests__/ApplicationFolderFace.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/__tests__/DraggableResourceCard.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/__tests__/FolderDragContext.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/__tests__/InterfaceFolderFace.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/folders/__tests__/ResourceFolderTile.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/interfaces/InterfaceViewerControls.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/interfaces/__tests__/InterfaceViewerControls.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/marketplace/ApplicationSettingsMenu.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/marketplace/__tests__/ApplicationSettingsMenuSound.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/settings/VersionCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/settings/__tests__/VersionCard.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/ui/__tests__/breadcrumb.favorite.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/ui/__tests__/panelDragHandle.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/ui/breadcrumb.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/ui/panel-drag-handle.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/AgentPageTabBar.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/AgentView.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/__tests__/AgentView.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/application/ApplicationDetailView.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/application/__tests__/ApplicationDetailView.canEdit.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/application/__tests__/ApplicationDetailView.remote.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/application/__tests__/ApplicationDetailView.settingsCog.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/application/__tests__/ApplicationDetailView.sound.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/project/ProjectDetailView.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/workflow/WorkflowDetailView.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/views/workflow/hooks/useWorkflowEventBridge.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/ShareWorkflowModal.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/WorkflowRunCanvas.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/WorkflowRunSplitButton.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/WorkflowVersionHistory.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/relations/WorkflowRelationsAutoMenu.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/relations/WorkflowRelationsMenu.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/relations/__tests__/WorkflowRelationsMenu.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/relations/useWorkflowRelations.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/run-panel/RunHistoryList.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/run-panel/RunPanelContent.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/workflow/run-panel/__tests__/RunPanelContent.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/contexts/SidePanelContext.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/contexts/SidePanelLayoutContext.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/contexts/WorkflowModeContext.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/contexts/__tests__/SidePanelLayoutContext.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/contexts/__tests__/WorkflowModeContext.applicationMode.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/contexts/__tests__/WorkflowModeContext.epochScope.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/contexts/__tests__/WorkflowModeContext.initialRunSwitch.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/contexts/__tests__/WorkflowModeContext.urlSyncedRun.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/__tests__/useAppVersion.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/__tests__/useBreadcrumbs.resourceFolders.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/__tests__/useFloatingPanelRect.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/__tests__/useInterfaceViewerControls.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/__tests__/useListFolders.drag.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/__tests__/useListFolders.navigation.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/__tests__/useWorkflowSaveState.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/useAppVersion.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/useBreadcrumbs.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/useEnterRunMode.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/useFloatingPanelRect.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/useInterfaceViewerControls.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/useListFolders.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/hooks/useWorkflowSaveState.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/api/orchestrator/__tests__/file.service.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/api/orchestrator/file.service.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/api/orchestrator/index.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/api/orchestrator/publication.service.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/api/orchestrator/types.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/api/orchestrator/workflow.service.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/applications/__tests__/showcasePreview.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/applications/showcasePreview.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/datatable/__tests__/assetValue.overclaim.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/datatable/__tests__/assetValue.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/datatable/assetValue.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/dnd/__tests__/dragGuards.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/dnd/__tests__/primaryMouseSensor.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/dnd/__tests__/useDragSensors.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/dnd/dragGuards.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/dnd/primaryMouseSensor.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/dnd/useDragSensors.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/files/filesViewPreferences.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/folders/__tests__/foldersHeaderBus.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/folders/foldersHeaderBus.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/folders/testing/__tests__/fakeFolderRouter.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/folders/testing/fakeFolderRouter.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/interfaces/__tests__/interfaceViewerBus.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/interfaces/interfaceViewerBus.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/navigation/__tests__/showSamePageUrl.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/navigation/showSamePageUrl.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/sidePanel/__tests__/tabResource.noHandBuiltIds.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/sidePanel/openWorkflowBuilderTab.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/sidePanel/togglePanelFromHeader.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/stores/__tests__/interfacePaginationCarousel.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/stores/interface-pagination-store.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/workflow/__tests__/workflowEventScope.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/lib/workflow/workflowEventScope.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/messages/de.json	TRINYX_ADAPTATION_REQUIRED	Trinyx localized product copy overlay
frontend/messages/en.json	TRINYX_ADAPTATION_REQUIRED	Trinyx localized product copy overlay
frontend/messages/es.json	TRINYX_ADAPTATION_REQUIRED	Trinyx localized product copy overlay
frontend/messages/fr.json	TRINYX_ADAPTATION_REQUIRED	Trinyx localized product copy overlay
frontend/messages/pt.json	TRINYX_ADAPTATION_REQUIRED	Trinyx localized product copy overlay
frontend/messages/zh.json	TRINYX_ADAPTATION_REQUIRED	Trinyx localized product copy overlay
frontend/types/data-sources.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
mcp/bridge/Dockerfile	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
mcp/bridge/test/dockerContextHygiene.test.mjs	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
